,perPrice,room,hall,restroom,houseSize,elevator,decorate,houseAge,SingelHouse,cAa,东,东北,东南,东西,北,南,南北,西,西北,西南
584,9832 ,2,2,1,2,1,1,2,0,2.4,0,0,0,0,0,0,1,0,0,0
585,12105 ,2,2,1,2,1,0,2,0,2.4,0,0,0,0,0,1,0,0,0,0
586,10082 ,3,2,2,2,1,0,1,0,2.5,0,0,0,0,0,0,1,0,0,0
587,17374 ,3,2,2,2,1,1,1,1,1.9,0,0,0,0,0,1,0,0,0,0
588,5600 ,3,2,2,3,1,0,2,0,1.6,0,0,0,0,0,1,0,0,0,0
589,12000 ,1,1,1,2,0,0,0,1,2.4,0,0,0,0,0,1,0,0,0,0
590,8600 ,2,2,2,3,1,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
591,7333 ,3,2,1,2,1,1,2,1,2.5,0,0,0,0,0,1,0,0,0,0
592,6514 ,4,2,2,3,1,0,2,1,1.7,0,0,0,0,0,1,0,0,0,0
593,10235 ,3,2,2,2,1,0,1,1,2.3,0,0,0,0,0,0,1,0,0,0
594,10270 ,1,1,1,1,1,0,1,0,2.8,0,0,0,0,0,1,0,0,0,0
595,10520 ,2,2,2,2,1,1,2,0,3.0,0,0,0,0,0,1,0,0,0,0
596,7522 ,3,2,2,3,1,1,0,0,3.8,0,0,0,0,0,1,0,0,0,0
597,9495 ,3,2,2,2,1,0,1,1,2.5,0,0,0,0,0,1,0,0,0,0
598,7990 ,3,2,2,3,1,2,1,0,2.4,0,0,0,0,0,0,1,0,0,0
599,6444 ,3,2,1,2,1,2,1,1,2.2,0,0,0,0,0,0,1,0,0,0
600,9211 ,6,2,5,5,0,0,2,1,2.5,0,0,0,0,0,1,0,0,0,0
601,4733 ,3,2,2,3,0,2,2,0,1.6,0,0,0,0,0,0,1,0,0,0
602,11364 ,3,2,2,3,1,1,1,1,2.7,0,0,0,0,0,0,1,0,0,0
603,11957 ,4,2,2,3,1,2,1,0,3.0,0,0,0,0,0,1,0,0,0,0
604,7647 ,3,2,1,2,1,1,0,1,3.8,0,0,0,0,1,0,0,0,0,0
605,14000 ,4,2,2,3,1,1,1,1,3.0,0,0,0,0,0,0,1,0,0,0
606,9556 ,3,2,1,2,1,1,2,0,3.7,0,0,0,0,0,1,0,0,0,0
607,4667 ,3,2,1,2,1,1,2,1,2.4,0,0,0,0,0,1,0,0,0,0
608,6540 ,3,2,1,2,1,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
609,11666 ,2,2,1,2,1,1,1,1,2.7,0,0,0,0,0,1,0,0,0,0
610,8800 ,3,2,1,2,1,1,0,1,1.9,0,0,0,0,0,1,0,0,0,0
611,9796 ,3,2,2,2,1,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0
612,8889 ,3,2,2,2,1,1,1,1,2.6,0,0,0,0,0,1,0,0,0,0
613,11313 ,3,2,2,2,1,1,2,1,2.0,0,0,0,0,0,1,0,0,0,0
614,4417 ,3,2,1,3,1,1,1,1,2.3,0,0,0,0,0,1,0,0,0,0
615,4483 ,3,2,2,3,0,2,0,0,1.6,0,0,0,0,0,1,0,0,0,0
616,10815 ,3,2,2,3,1,1,1,0,2.7,0,0,0,0,0,1,0,0,0,0
617,4779 ,3,2,2,2,1,1,2,1,1.7,0,0,1,0,0,0,0,0,0,0
618,11972 ,4,2,2,3,1,0,1,1,3.6,0,0,0,0,0,1,0,0,0,0
619,10464 ,3,2,1,2,1,1,1,1,3.5,0,0,0,0,1,0,0,0,0,0
620,5882 ,4,3,2,3,1,0,1,1,2.2,1,0,0,0,0,0,0,0,0,0
621,6111 ,3,2,1,2,1,1,2,1,2.1,0,0,0,0,0,0,1,0,0,0
622,4444 ,3,2,2,2,0,2,2,1,1.7,0,0,0,0,0,1,0,0,0,0
623,8302 ,3,2,2,3,1,1,0,1,2.9,1,0,0,0,0,0,0,0,0,0
624,9378 ,3,2,2,2,1,0,1,0,2.4,1,0,0,0,0,0,0,0,0,0
625,5247 ,3,2,2,2,1,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
626,4222 ,3,2,2,2,0,2,1,0,1.4,0,0,0,0,0,0,1,0,0,0
627,6703 ,3,2,1,2,1,0,2,0,2.3,0,0,0,0,0,0,1,0,0,0
628,10693 ,4,2,2,3,1,0,1,1,2.4,0,0,0,0,1,0,0,0,0,0
629,9588 ,3,2,2,2,1,0,1,0,2.6,0,0,0,0,0,1,0,0,0,0
630,9862 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,1,0,0,0,0
631,11979 ,3,2,2,2,1,0,1,1,2.7,0,0,0,0,0,0,1,0,0,0
632,10202 ,3,2,2,3,1,2,1,0,2.2,0,0,0,0,0,0,1,0,0,0
633,8000 ,4,2,2,3,1,0,0,0,2.6,0,0,0,0,0,1,0,0,0,0
634,6014 ,3,2,3,3,0,1,2,0,2.6,0,0,0,0,0,0,1,0,0,0
635,8491 ,4,2,3,4,1,1,0,1,1.9,0,0,0,0,0,1,0,0,0,0
636,6758 ,3,2,2,2,1,1,2,1,2.2,0,0,0,0,0,1,0,0,0,0
637,10864 ,3,2,2,2,1,0,1,0,2.1,0,1,0,0,0,0,0,0,0,0
638,7404 ,3,2,1,3,1,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0
639,8381 ,3,2,2,3,1,1,2,0,3.0,0,0,0,0,0,0,1,0,0,0
640,10106 ,3,2,1,2,1,0,1,1,2.5,0,0,0,0,0,1,0,0,0,0
641,7830 ,3,2,2,3,1,2,1,1,2.9,0,0,0,0,0,1,0,0,0,0
642,8947 ,3,2,2,2,1,1,2,0,2.8,0,0,0,0,0,1,0,0,0,0
643,9832 ,2,2,1,2,1,1,2,0,2.4,0,0,0,0,0,0,1,0,0,0
644,11985 ,4,2,2,3,1,1,1,1,2.6,0,0,1,0,0,0,0,0,0,0
645,10802 ,3,2,2,2,1,1,1,1,2.0,0,0,0,0,0,1,0,0,0,0
646,10000 ,3,2,2,3,1,0,1,1,2.4,0,0,0,0,0,1,0,0,0,0
647,6250 ,1,1,1,1,1,1,1,1,1.8,1,0,0,0,0,0,0,0,0,0
648,15556 ,3,2,2,2,1,1,1,1,2.1,1,0,0,0,0,0,0,0,0,0
649,10906 ,3,2,2,4,1,1,2,0,1.9,0,0,0,0,0,0,0,1,0,0
650,9588 ,3,2,2,2,1,1,1,1,2.3,0,0,0,0,0,1,0,0,0,0
651,16232 ,3,2,1,2,1,0,1,0,2.2,0,1,0,0,0,0,0,0,0,0
652,4257 ,3,2,2,2,1,1,1,0,1.7,0,0,0,0,0,0,1,0,0,0
653,11111 ,3,2,1,2,1,0,2,1,2.4,0,0,0,0,0,1,0,0,0,0
654,7333 ,3,2,1,2,1,1,2,1,2.5,0,0,0,0,0,1,0,0,0,0
655,5800 ,3,2,2,3,0,2,2,0,2.0,0,0,0,0,0,0,1,0,0,0
656,12348 ,3,2,2,3,1,0,2,1,2.2,0,0,1,0,0,0,0,0,0,0
657,12500 ,4,2,2,3,1,0,1,0,3.7,0,0,0,0,1,0,0,0,0,0
658,11111 ,3,2,2,2,1,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0
659,12000 ,3,2,2,2,1,1,1,1,2.0,0,0,0,0,0,0,1,0,0,0
660,10485 ,3,2,1,3,1,0,2,1,2.4,0,0,0,0,0,0,1,0,0,0
661,10628 ,4,2,2,3,1,0,1,0,2.5,0,0,0,0,0,0,1,0,0,0
662,6393 ,3,2,2,3,1,1,2,0,2.2,0,0,0,0,0,1,0,0,0,0
663,6818 ,3,2,2,3,1,2,2,1,1.6,0,0,0,0,0,1,0,0,0,0
664,10404 ,3,2,2,2,1,0,1,1,2.6,0,0,0,0,0,1,0,0,0,0
665,12044 ,4,2,2,3,1,2,1,1,3.0,0,0,0,0,0,1,0,0,0,0
666,7813 ,3,2,2,2,1,1,2,1,4.2,0,0,0,0,0,1,0,0,0,0
667,6109 ,3,2,2,2,0,1,0,0,2.1,0,0,0,0,0,0,1,0,0,0
668,8333 ,4,2,2,3,1,0,1,0,2.6,0,0,0,0,0,1,0,0,0,0
669,8947 ,3,2,2,3,1,1,1,1,2.9,0,0,0,0,0,1,0,0,0,0
670,12000 ,3,2,2,3,1,1,1,0,3.3,0,1,0,0,0,0,0,0,0,0
671,10529 ,3,2,1,2,1,1,1,0,3.5,0,0,0,0,1,0,0,0,0,0
672,7254 ,4,2,2,3,1,1,2,0,3.8,0,0,0,0,0,0,1,0,0,0
673,4123 ,3,2,2,3,0,2,2,1,1.4,0,0,0,0,0,0,1,0,0,0
674,9870 ,2,2,1,2,1,0,1,0,3.5,0,0,0,0,0,1,0,0,0,0
675,13196 ,3,2,2,2,1,1,1,0,2.6,0,0,0,0,0,0,1,0,0,0
676,11458 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,0,1,0,0,0
677,6209 ,3,2,2,4,0,1,2,1,2.1,0,0,0,0,0,0,1,0,0,0
678,13333 ,3,2,1,2,1,2,2,1,3.7,0,0,0,0,0,0,1,0,0,0
679,13896 ,3,2,2,3,1,1,1,0,2.8,0,0,0,0,0,1,0,0,0,0
680,5200 ,2,2,1,2,0,0,1,0,2.4,0,0,0,0,0,1,0,0,0,0
681,10101 ,3,2,2,2,1,0,1,1,2.8,0,0,0,0,0,0,1,0,0,0
682,9910 ,3,2,2,3,1,1,1,1,2.8,0,0,0,0,0,1,0,0,0,0
683,7500 ,4,2,2,4,1,2,1,1,2.4,0,0,0,0,0,0,1,0,0,0
684,8308 ,3,2,2,3,1,0,2,0,2.6,0,0,0,0,0,1,0,0,0,0
685,12887 ,3,2,2,2,1,0,1,0,1.4,0,0,0,0,0,1,0,0,0,0
686,11250 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,1,0,0,0,0
687,7573 ,3,2,2,3,1,0,1,1,2.3,0,0,0,0,0,1,0,0,0,0
688,4778 ,3,2,2,2,1,1,2,1,1.8,0,0,0,0,0,1,0,0,0,0
689,4710 ,3,2,2,3,1,1,2,0,2.4,0,0,0,0,0,1,0,0,0,0
690,6316 ,3,2,2,2,1,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
691,10204 ,3,2,2,3,1,1,0,0,2.2,0,0,0,0,0,1,0,0,0,0
692,14082 ,3,2,2,2,1,0,1,0,2.9,0,0,0,0,0,1,0,0,0,0
693,10156 ,3,2,2,3,1,0,1,1,1.7,0,0,0,0,0,1,0,0,0,0
694,11446 ,3,2,2,2,1,0,0,0,1.9,1,0,0,0,0,0,0,0,0,0
695,6233 ,3,2,3,4,0,0,1,0,2.1,0,0,0,0,0,0,1,0,0,0
696,14085 ,4,2,2,3,1,0,1,0,3.6,0,0,0,0,0,1,0,0,0,0
697,7857 ,2,2,2,2,1,2,2,0,2.6,0,0,0,0,0,1,0,0,0,0
698,6344 ,3,2,2,2,0,1,2,1,2.2,0,0,0,0,0,0,1,0,0,0
699,14006 ,3,2,2,2,1,1,1,1,2.7,0,0,0,0,0,1,0,0,0,0
700,5333 ,3,2,1,2,1,2,2,1,2.1,0,0,0,0,0,0,1,0,0,0
701,7681 ,4,2,2,3,1,1,1,0,3.0,0,0,0,0,0,0,1,0,0,0
702,13258 ,3,2,2,2,1,1,1,0,2.6,0,0,0,0,0,1,0,0,0,0
703,7500 ,1,1,1,1,1,1,2,1,1.8,0,0,0,0,0,1,0,0,0,0
704,6225 ,3,1,1,2,0,1,0,0,1.9,0,0,0,0,0,1,0,0,0,0
705,11452 ,2,2,2,2,1,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0
706,13265 ,4,2,3,4,1,0,0,0,3.6,0,0,0,0,0,0,1,0,0,0
707,9481 ,2,2,1,2,1,0,1,0,2.8,0,0,0,0,0,1,0,0,0,0
708,12887 ,3,2,2,2,1,0,1,0,3.1,0,0,0,0,0,1,0,0,0,0
709,12134 ,3,2,2,2,1,1,0,0,2.3,0,0,0,0,0,0,1,0,0,0
710,11290 ,5,3,4,5,0,0,0,0,3.3,0,0,0,0,0,0,1,0,0,0
711,5399 ,3,2,2,2,1,1,0,0,2.2,0,0,0,0,0,1,0,0,0,0
712,12755 ,3,2,2,2,1,0,1,1,3.1,0,0,0,0,0,1,0,0,0,0
713,6944 ,3,2,2,3,1,0,2,0,1.9,0,0,0,0,0,0,1,0,0,0
714,12976 ,3,2,2,2,1,1,1,0,2.4,0,0,0,0,0,1,0,0,0,0
715,7500 ,3,2,2,3,0,1,2,0,2.6,0,0,0,0,0,0,1,0,0,0
716,10497 ,3,2,3,4,1,2,2,0,2.3,0,0,0,0,0,0,1,0,0,0
717,6747 ,3,1,1,2,0,1,1,0,2.5,0,0,0,0,0,0,1,0,0,0
718,5488 ,3,2,2,2,1,1,0,0,2.4,0,0,0,0,0,0,1,0,0,0
719,3950 ,2,2,1,2,0,0,2,1,2.5,0,0,0,0,0,1,0,0,0,0
720,6073 ,3,2,2,3,0,1,0,0,1.8,0,0,0,0,0,1,0,0,0,0
721,6400 ,3,2,2,2,0,0,1,0,2.4,0,0,0,0,0,1,0,0,0,0
722,10000 ,3,2,2,3,1,2,2,1,3.5,0,0,0,0,0,1,0,0,0,0
723,7640 ,3,2,2,2,1,0,0,0,2.7,0,0,0,0,0,1,0,0,0,0
724,6463 ,3,2,2,3,1,1,2,1,2.1,0,0,0,0,0,1,0,0,0,0
725,11666 ,2,2,1,2,1,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0
726,5940 ,3,2,1,3,1,1,0,0,1.8,0,0,1,0,0,0,0,0,0,0
727,15654 ,5,2,2,5,0,0,0,0,3.1,0,0,0,0,0,0,1,0,0,0
728,13039 ,4,2,3,4,1,1,0,0,1.8,0,0,0,0,0,1,0,0,0,0
729,12294 ,3,2,2,2,1,0,1,0,1.9,0,0,0,0,0,1,0,0,0,0
730,5880 ,4,2,2,3,0,2,2,1,1.6,0,0,0,0,0,1,0,0,0,0
731,10794 ,4,2,2,3,1,0,0,0,2.8,0,0,0,0,0,1,0,0,0,0
732,8244 ,3,2,2,3,1,0,1,0,2.5,0,0,0,0,0,0,1,0,0,0
733,6725 ,2,2,1,2,1,1,1,1,2.4,0,0,0,0,0,0,1,0,0,0
734,8111 ,2,1,1,2,0,1,0,0,2.8,0,0,0,0,0,1,0,0,0,0
735,7407 ,3,1,1,2,0,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0
736,16666 ,5,2,3,4,0,1,0,0,3.3,0,0,0,0,0,1,0,0,0,0
737,7179 ,1,1,1,1,1,1,0,0,1.8,0,0,0,0,0,1,0,0,0,0
738,13381 ,3,2,3,3,1,2,0,0,2.8,0,0,0,0,0,0,1,0,0,0
739,7258 ,3,2,2,3,0,1,2,1,2.2,0,0,0,0,0,0,1,0,0,0
740,6290 ,4,2,2,3,0,2,1,0,2.3,0,0,0,0,0,1,0,0,0,0
741,12881 ,5,2,5,5,0,0,2,0,2.5,0,0,0,0,0,0,1,0,0,0
742,7142 ,4,2,3,3,1,0,0,0,2.7,0,0,1,0,0,0,0,0,0,0
743,6083 ,3,2,2,3,0,1,0,0,2.7,0,0,0,0,1,0,0,0,0,0
744,11235 ,5,2,4,4,0,0,0,0,2.9,0,0,0,0,0,1,0,0,0,0
745,5191 ,3,2,1,2,1,0,1,1,2.1,0,0,0,0,0,0,1,0,0,0
746,5429 ,2,2,2,2,0,2,0,0,1.8,0,0,0,0,0,0,1,0,0,0
747,5623 ,3,2,2,2,0,1,0,0,2.5,0,0,0,0,0,1,0,0,0,0
748,7692 ,3,2,2,3,0,1,0,0,2.6,0,0,0,0,0,1,0,0,0,0
749,7576 ,3,2,2,2,1,1,1,1,1.9,0,0,0,0,0,1,0,0,0,0
750,11217 ,4,2,3,5,0,0,1,0,1.4,0,0,0,0,0,0,1,0,0,0
751,8891 ,2,2,1,2,0,1,0,0,3.7,0,0,0,0,1,0,0,0,0,0
752,13068 ,3,2,2,2,1,1,1,0,2.6,0,0,0,0,0,1,0,0,0,0
753,9286 ,3,2,2,2,1,1,1,0,2.3,0,0,0,0,0,0,1,0,0,0
754,6362 ,3,2,2,3,1,2,2,1,1.7,0,0,0,0,0,0,1,0,0,0
755,9581 ,3,2,1,2,1,1,2,1,2.3,0,0,0,0,0,1,0,0,0,0
756,8750 ,2,2,1,2,1,1,2,0,2.3,0,0,0,0,0,1,0,0,0,0
757,7684 ,3,2,1,2,1,1,0,0,2.3,0,0,0,0,0,1,0,0,0,0
758,5846 ,2,2,1,2,0,1,2,0,2.3,0,0,0,0,0,1,0,0,0,0
759,8240 ,2,2,1,2,0,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0
760,9794 ,3,2,2,2,1,1,2,1,2.6,0,0,0,0,0,1,0,0,0,0
761,12472 ,3,2,2,2,1,0,2,0,2.8,0,0,0,0,0,1,0,0,0,0
762,7154 ,3,2,2,3,0,0,0,0,2.3,0,0,0,0,0,0,1,0,0,0
763,13626 ,3,2,1,2,1,1,0,0,2.4,0,0,0,0,0,1,0,0,0,0
764,5473 ,3,2,2,2,0,1,0,0,2.4,0,0,0,0,0,0,1,0,0,0
765,9702 ,3,2,2,3,1,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0
766,9118 ,3,2,2,3,1,2,1,1,2.7,0,0,0,0,0,0,1,0,0,0
767,15102 ,3,2,2,2,1,2,1,0,3.1,0,0,0,0,0,1,0,0,0,0
768,11340 ,3,2,2,2,1,0,1,0,2.5,0,0,0,0,0,0,1,0,0,0
769,10638 ,3,2,2,2,1,1,1,1,2.8,0,0,0,0,0,0,1,0,0,0
770,4500 ,3,2,1,2,0,1,1,1,1.5,0,0,0,0,0,1,0,0,0,0
771,7296 ,3,2,2,3,1,0,1,1,2.5,0,0,0,0,1,0,0,0,0,0
772,10000 ,4,2,2,3,1,1,2,1,4.2,0,0,0,0,0,1,0,0,0,0
773,7778 ,3,2,2,2,1,1,0,1,2.7,0,0,0,0,0,1,0,0,0,0
774,7677 ,3,2,2,3,1,0,1,1,1.6,0,0,0,0,0,1,0,0,0,0
775,6384 ,3,2,2,3,1,1,1,0,1.4,0,0,0,0,0,0,1,0,0,0
776,11827 ,3,2,1,2,1,1,0,0,2.1,0,0,1,0,0,0,0,0,0,0
777,5076 ,3,2,1,3,0,0,0,0,2.6,0,0,0,0,0,1,0,0,0,0
778,9626 ,3,2,2,3,1,1,0,0,2.2,0,0,0,0,0,0,1,0,0,0
779,5435 ,3,2,2,2,1,1,2,1,2.6,0,0,0,0,0,1,0,0,0,0
780,4423 ,3,2,1,3,0,1,2,1,1.5,0,0,0,0,0,1,0,0,0,0
781,7282 ,3,2,1,2,0,1,1,0,2.2,0,0,0,1,0,0,0,0,0,0
782,12796 ,3,2,2,2,1,0,1,0,3.7,0,0,0,0,0,1,0,0,0,0
783,5859 ,4,2,3,3,0,1,2,1,1.8,0,0,0,0,0,1,0,0,0,0
784,5556 ,3,2,2,2,1,1,2,1,1.8,0,0,0,0,0,0,1,0,0,0
785,9222 ,3,2,1,2,1,1,2,1,3.7,0,0,0,0,0,1,0,0,0,0
786,10000 ,5,2,4,5,0,1,2,1,2.9,0,0,0,0,0,1,0,0,0,0
787,16113 ,5,4,5,5,1,2,1,0,2.1,0,0,0,0,0,1,0,0,0,0
788,11364 ,3,2,2,3,1,1,1,1,2.7,0,0,0,0,0,0,1,0,0,0
789,9892 ,3,2,2,2,1,1,1,1,2.4,0,0,0,0,0,1,0,0,0,0
790,7816 ,3,2,1,2,1,1,2,1,3.8,0,0,0,0,0,1,0,0,0,0
791,6304 ,3,2,2,3,1,2,1,0,1.4,0,0,0,0,0,0,1,0,0,0
792,7200 ,3,2,2,3,1,0,1,0,2.2,0,0,0,0,0,0,1,0,0,0
793,10089 ,3,2,1,2,1,0,1,0,3.5,0,0,1,0,0,0,0,0,0,0
794,4000 ,3,2,2,2,1,0,0,1,2.5,0,0,0,0,0,0,1,0,0,0
795,4640 ,2,2,1,2,0,1,2,1,1.7,0,0,0,0,0,1,0,0,0,0
796,7477 ,3,2,1,2,0,2,1,0,2.2,0,0,0,0,0,0,1,0,0,0
797,7099 ,2,2,2,2,1,1,1,1,2.3,0,0,0,0,0,1,0,0,0,0
798,7143 ,3,2,1,3,1,0,0,0,2.2,0,0,0,0,0,1,0,0,0,0
799,11458 ,3,2,2,2,1,0,1,0,2.8,0,0,0,0,0,0,1,0,0,0
800,6517 ,3,2,2,3,1,1,1,0,3.0,0,0,0,0,0,1,0,0,0,0
801,9890 ,3,2,2,2,0,1,0,0,3.7,0,0,0,0,0,1,0,0,0,0
802,10538 ,3,2,2,2,1,1,1,1,2.4,0,0,0,0,0,1,0,0,0,0
803,5750 ,3,2,1,2,0,1,1,1,2.1,0,0,0,0,0,0,1,0,0,0
804,7027 ,3,2,2,3,1,0,0,0,2.6,0,0,0,0,0,1,0,0,0,0
805,11217 ,4,2,3,5,0,0,0,0,1.5,0,0,0,0,0,0,1,0,0,0
806,9180 ,4,2,3,4,0,0,2,1,3.8,0,0,0,0,0,1,0,0,0,0
807,8333 ,4,2,2,3,1,1,0,1,2.5,0,0,0,0,0,1,0,0,0,0
808,12903 ,4,2,2,3,1,0,0,0,3.1,0,0,0,0,0,0,1,0,0,0
809,12903 ,4,2,2,3,1,1,1,0,3.7,0,0,0,0,0,1,0,0,0,0
810,7353 ,4,3,2,3,1,0,1,0,2.6,0,0,1,0,0,0,0,0,0,0
811,8621 ,3,2,1,2,1,1,0,1,3.8,0,0,0,0,0,1,0,0,0,0
812,7688 ,3,2,1,2,0,1,2,0,2.6,0,0,0,0,0,1,0,0,0,0
813,10405 ,2,2,1,1,1,0,1,1,2.8,0,0,0,0,0,1,0,0,0,0
814,10073 ,3,2,2,2,1,0,2,0,3.5,0,0,0,0,0,0,0,0,0,1
815,9615 ,3,2,2,3,1,1,0,0,3.7,0,0,0,0,0,1,0,0,0,0
816,5939 ,3,2,2,2,1,0,1,0,2.5,0,0,0,0,0,1,0,0,0,0
817,9494 ,3,2,1,2,1,0,2,0,2.2,0,0,0,0,0,1,0,0,0,0
818,10693 ,3,2,2,3,1,1,1,1,2.5,0,0,0,0,0,1,0,0,0,0
819,12360 ,3,2,1,2,1,1,1,1,3.7,0,0,0,0,0,1,0,0,0,0
820,11765 ,3,2,1,2,1,0,1,0,3.5,0,0,0,0,0,1,0,0,0,0
821,12439 ,4,2,2,3,1,1,1,0,4.2,0,0,0,0,0,0,1,0,0,0
822,11236 ,3,2,1,2,1,0,0,0,2.4,0,0,0,0,0,0,1,0,0,0
823,4644 ,7,2,4,5,0,2,2,1,1.8,0,0,0,0,0,0,1,0,0,0
824,12551 ,3,2,2,2,1,1,1,0,2.6,0,0,0,0,0,1,0,0,0,0
825,15278 ,3,2,2,3,1,0,1,0,2.1,0,0,0,0,0,0,1,0,0,0
826,7023 ,3,2,2,2,1,2,0,0,1.6,0,0,0,0,0,0,1,0,0,0
827,10331 ,3,2,2,3,1,1,1,1,3.0,0,0,0,0,0,1,0,0,0,0
828,14872 ,3,2,2,2,1,1,0,0,3.1,0,0,0,0,0,1,0,0,0,0
829,15634 ,4,2,2,3,1,2,1,0,1.9,0,0,0,0,0,0,1,0,0,0
830,9346 ,6,3,3,5,0,1,1,1,1.9,0,0,0,0,0,1,0,0,0,0
831,6154 ,2,1,1,2,1,1,1,0,2.5,0,0,0,0,0,1,0,0,0,0
832,10000 ,2,2,1,2,1,0,0,0,2.3,0,0,0,0,0,1,0,0,0,0
833,6781 ,4,2,2,2,1,1,0,0,2.6,0,0,0,0,0,1,0,0,0,0
834,9773 ,4,2,2,3,1,0,1,1,2.3,0,0,0,0,0,1,0,0,0,0
835,10897 ,3,2,2,3,1,1,2,0,3.0,0,0,0,0,0,1,0,0,0,0
836,5137 ,3,2,2,2,1,1,1,0,2.1,0,0,0,0,0,0,1,0,0,0
837,11111 ,3,2,1,2,1,0,2,1,2.4,0,0,0,0,0,1,0,0,0,0
838,10847 ,3,2,1,2,1,2,1,1,2.4,0,0,0,0,1,0,0,0,0,0
839,4676 ,3,1,1,2,0,1,0,0,1.6,0,0,1,0,0,0,0,0,0,0
840,6436 ,3,2,1,3,1,1,2,0,3.0,0,0,0,0,0,0,1,0,0,0
841,6154 ,3,2,2,3,1,2,2,1,1.4,0,0,0,0,0,0,1,0,0,0
842,13489 ,3,2,2,3,1,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0
843,10925 ,3,2,2,3,1,0,0,0,2.4,0,0,0,0,0,1,0,0,0,0
844,11504 ,3,2,2,3,1,2,0,0,1.9,0,0,0,0,0,1,0,0,0,0
845,6328 ,4,2,1,3,1,2,2,0,2.3,0,0,0,0,0,1,0,0,0,0
846,6182 ,3,2,1,3,1,1,2,0,2.2,0,0,0,0,0,0,1,0,0,0
847,4023 ,2,2,1,2,1,1,1,0,1.6,0,0,0,0,0,0,1,0,0,0
848,4933 ,2,2,1,2,0,1,0,0,2.8,0,0,0,0,0,0,1,0,0,0
849,8073 ,3,2,2,3,1,0,1,0,1.5,0,0,0,0,0,0,1,0,0,0
850,7687 ,2,2,1,2,1,2,1,0,1.4,0,0,0,0,0,1,0,0,0,0
851,10541 ,2,2,1,2,1,1,0,0,3.5,0,0,0,0,0,1,0,0,0,0
852,5974 ,2,2,1,2,1,1,1,0,2.2,0,0,0,0,0,1,0,0,0,0
853,12391 ,4,2,3,5,0,0,2,1,3.1,1,0,0,0,0,0,0,0,0,0
854,5982 ,3,2,2,3,0,2,2,1,1.6,0,0,0,0,0,1,0,0,0,0
855,11098 ,2,2,1,2,1,1,0,0,2.8,0,0,0,0,0,1,0,0,0,0
856,9443 ,2,1,1,2,1,2,0,0,1.6,0,0,0,0,0,1,0,0,0,0
857,13488 ,6,3,5,5,0,0,0,0,2.5,0,0,0,0,0,0,0,1,0,0
858,12055 ,2,1,1,2,1,1,1,0,2.1,0,0,0,0,0,1,0,0,0,0
859,6478 ,3,2,1,2,1,1,0,0,1.6,0,0,0,0,0,1,0,0,0,0
860,7456 ,3,2,1,2,0,2,1,1,2.5,0,0,0,0,0,1,0,0,0,0
861,10000 ,4,2,2,4,1,0,1,1,2.1,0,0,0,0,0,0,1,0,0,0
862,5364 ,3,2,2,3,1,2,0,0,1.9,0,0,0,0,0,0,1,0,0,0
863,8828 ,4,2,2,3,1,0,1,0,2.6,0,0,0,0,0,1,0,0,0,0
864,10164 ,2,2,1,2,1,1,2,0,2.2,0,0,0,0,0,1,0,0,0,0
865,6430 ,3,2,2,3,0,1,1,1,2.3,0,0,0,0,0,1,0,0,0,0
866,12551 ,3,2,2,2,0,1,0,0,2.6,0,0,0,0,0,1,0,0,0,0
867,9368 ,3,2,1,2,1,1,2,1,2.2,0,0,0,0,0,0,1,0,0,0
868,13265 ,3,2,2,2,1,0,1,0,3.3,0,0,0,0,0,0,0,0,0,1
869,4527 ,3,2,2,3,0,2,0,0,1.5,0,0,0,0,0,1,0,0,0,0
870,9495 ,3,2,3,3,0,1,0,0,2.0,0,0,0,0,0,1,0,0,0,0
871,6774 ,3,2,2,2,1,0,0,0,1.7,0,0,0,0,0,1,0,0,0,0
872,8830 ,3,2,2,2,0,1,2,1,3.7,0,0,0,0,0,1,0,0,0,0
873,6364 ,3,2,1,3,0,1,1,1,2.3,0,0,0,0,0,0,1,0,0,0
874,6939 ,3,2,1,2,1,2,1,1,1.7,0,0,0,0,0,1,0,0,0,0
875,6818 ,3,2,1,3,1,1,0,0,1.6,0,0,0,0,0,0,1,0,0,0
876,6075 ,3,2,2,3,1,1,0,0,2.1,0,0,0,0,0,0,1,0,0,0
877,7579 ,3,2,2,2,0,0,1,1,2.1,1,0,0,0,0,0,0,0,0,0
878,7857 ,2,2,1,2,1,1,0,0,2.5,0,0,0,0,0,0,1,0,0,0
879,14382 ,3,2,2,2,1,1,1,0,3.7,0,0,0,0,0,1,0,0,0,0
